region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,class
0,18249,2018,18,2610,4,1,2,41333,6,3,3,8,3,
0,31999,2016,36,1918,4,5,2,40532,6,3,3,8,3,
0,19441,2017,28,2055,3,3,2,22492,6,1,3,8,10,
0,11967,2012,14,1672,3,3,2,19514,6,2,1,2,10,
0,15249,2015,7,828,4,5,2,52010,6,3,2,12,0,
0,12249,2016,28,2777,4,3,2,50342,6,3,1,4,0,
0,17749,2015,11,1683,4,1,2,39847,6,2,1,2,8,
0,15749,2018,36,1053,4,1,2,35273,6,3,1,4,9,
0,15249,2016,18,1023,4,1,2,52018,6,3,3,8,0,
0,15749,2016,8,183,4,5,2,51659,6,3,2,4,3,
0,5888,2013,15,1303,3,3,2,126000,6,3,1,4,10,
0,21249,2019,19,2994,4,5,2,28533,6,3,3,8,3,
0,22249,2018,34,1702,4,1,2,33017,6,3,3,8,1,
0,12844,2015,14,1669,3,3,2,19956,6,2,1,2,10,
0,31249,2014,36,3313,4,6,2,66384,6,3,3,10,0,
0,12249,2015,37,2419,4,3,2,65067,6,3,1,4,3,
0,14249,2016,18,1023,4,1,2,58213,6,3,3,8,1,
0,20999,2018,18,2610,4,1,2,41095,6,3,3,8,3,
0,20999,2018,18,2610,4,1,2,41467,6,3,3,8,0,
0,32999,2016,34,3442,4,1,2,21752,6,2,3,4,3,
0,16999,2017,12,3165,4,3,2,69174,6,3,3,8,3,
0,15999,2019,19,3005,4,1,2,12020,6,3,1,2,3,
0,24999,2018,14,637,4,1,2,37319,6,3,1,4,3,
0,18999,2016,4,159,3,3,2,18955,6,3,3,4,10,
0,19999,2014,16,2558,3,5,2,56092,6,1,3,8,10,
0,17999,2013,4,300,3,3,2,58730,6,3,3,4,10,
0,16999,2016,23,1149,4,3,2,59576,6,3,3,8,0,
0,23499,2016,31,13,4,6,2,25423,6,3,2,10,3,
0,27999,2017,9,893,4,6,2,28604,6,3,2,12,3,
0,31999,2016,36,283,4,5,2,52584,6,3,3,8,10,
0,16499,2018,5,1334,4,5,2,27888,6,3,1,8,8,
0,17999,2013,11,1487,4,5,2,48520,6,3,2,10,3,
0,28999,2015,31,13,4,6,2,65757,6,3,3,10,3,
0,26999,2018,23,1151,4,3,2,24042,6,3,3,8,9,
0,23999,2016,31,13,4,5,2,55001,6,3,3,10,3,
0,21499,2014,31,60,4,5,2,117526,6,3,3,10,10,
0,18749,2016,11,2320,4,5,2,58304,6,3,2,12,1,
0,34249,2017,11,1445,4,5,2,19904,6,3,3,8,5,
0,0,2012,31,1205,4,5,0,83542,6,3,3,10,5,
0,12891,2011,3,552,4,3,0,52021,6,3,1,3,0,
0,17749,2012,37,3220,4,5,0,81729,6,3,3,8,5,
0,17749,2012,12,3536,4,5,2,122822,6,3,3,8,10,
0,32999,2015,9,899,4,5,2,23837,6,2,2,12,9,
0,11450,2012,11,1255,4,6,2,128000,6,3,2,6,9,
0,12749,2016,28,667,4,5,2,64289,6,3,1,4,10,
0,17749,2011,11,1597,4,5,2,107735,6,3,3,10,10,
0,15999,2011,37,3220,4,5,0,88010,6,3,3,8,10,
0,21999,2013,11,1598,4,5,2,51119,6,3,3,10,5,
0,14999,2010,7,841,4,5,2,39603,6,3,2,12,8,
0,16999,2017,12,3169,4,5,2,69174,6,3,3,8,0,
0,22999,2015,28,2291,4,5,2,66012,6,3,3,8,10,
0,0,2013,11,1559,4,5,2,88580,6,3,3,10,0,
0,0,2010,18,3431,4,5,2,94944,6,3,3,8,4,
0,3500,1999,7,2684,4,3,2,98621,6,2,2,7,0,
0,4000,1998,0,83,3,3,2,178778,6,3,1,12,10,
0,15000,2018,9,1856,4,5,2,50271,6,3,1,5,10,
0,3000,2004,9,1487,4,6,2,182000,6,2,3,4,10,
0,15000,2018,9,1856,4,5,2,50810,6,3,1,5,0,
0,6500,2012,7,2917,3,5,2,99164,6,3,3,10,11,
0,20500,2015,4,175,4,3,2,52557,6,3,3,4,10,
0,6500,2011,7,2902,3,5,2,99164,6,3,3,10,11,
0,6500,2014,7,3016,4,5,2,76882,6,2,3,2,10,
0,19441,2017,28,2055,3,3,2,22492,6,1,3,8,10,
0,21500,2014,11,1487,4,6,2,85816,6,3,3,10,10,
0,2350,2003,33,2067,3,3,2,128000,6,3,1,4,4,
0,12968,2013,15,2737,3,3,2,82403,6,3,3,4,1,
0,34998,2017,36,285,3,5,2,29233,6,3,3,8,10,
0,10800,2007,11,1446,3,6,2,130000,5,3,3,4,5,
0,3000,2001,22,2329,3,5,2,99164,6,3,3,4,10,
0,18999,2015,21,1363,4,5,2,60338,6,3,1,4,10,
0,15999,2013,12,3552,3,6,4,123566,6,3,3,8,10,
0,10995,2010,6,1140,3,5,2,80069,6,3,3,4,0,
0,13991,2016,15,3360,3,3,2,20560,6,2,1,12,10,
0,16998,2017,9,1862,3,5,4,20189,6,3,1,5,9,
0,29441,2014,36,3312,3,6,4,59301,6,3,3,4,2,
0,11721,2016,36,1055,3,3,2,45602,6,1,1,4,8,
0,16995,2019,15,2064,3,3,2,21006,6,3,3,4,1,
0,21221,2011,18,3415,3,5,2,46574,6,3,3,8,0,
0,26998,2011,31,135,3,6,2,94500,6,3,3,7,9,
0,22441,2014,12,2832,3,6,4,87235,6,3,3,7,8,
0,19443,2018,34,1707,3,3,2,24979,6,1,3,4,5,
0,11914,2015,15,2982,3,3,2,78993,6,3,1,4,6,
0,22420,2017,34,2377,3,3,2,25282,6,1,3,4,1,
0,12875,2014,34,1707,3,3,2,82841,6,1,3,4,10,
0,15998,2018,15,3307,3,3,2,45133,6,3,3,8,5,
0,18999,2012,12,2818,4,6,2,116616,6,3,3,10,10,
0,18578,2014,18,3420,4,5,2,37000,4,2,3,8,10,
0,4750,2006,36,2494,4,5,3,212000,6,3,1,4,1,
0,0,2011,23,153,4,5,2,99164,6,3,3,4,10,
0,15999,2013,24,788,4,5,2,57382,6,3,3,4,10,
0,1200,2002,17,3446,4,5,2,99164,6,3,3,4,10,
0,8500,2013,11,1635,4,5,2,139000,6,3,3,10,10,
0,18995,2017,34,1702,4,3,2,8365,4,3,3,3,10,
0,22000,2014,36,3130,4,5,2,71656,4,3,3,10,10,
0,3950,2003,28,2298,3,5,2,99164,6,3,3,4,10,
0,1999,1997,7,3063,2,6,2,200000,6,3,3,4,0,
0,8500,2013,11,1635,4,5,2,139000,6,3,3,10,10,
0,11750,2013,34,1702,4,3,2,68600,4,3,3,3,10,
0,19999,2013,4,307,4,6,2,64011,6,3,3,2,10,
0,19999,2014,11,1419,4,6,2,100774,6,3,3,8,10,
0,14000,2015,19,2368,5,3,2,58000,6,3,1,4,8,
0,1900,2007,9,1856,4,5,2,99164,6,3,3,4,10,
0,2450,2005,4,203,4,5,2,99164,6,3,3,4,10,
0,14487,2018,19,3014,3,3,2,12347,6,3,1,2,10,
0,10857,2017,19,2628,3,3,2,9877,6,2,1,4,10,
0,18528,2017,23,1150,3,3,2,19048,6,3,3,8,10,
0,10495,2015,37,2003,4,5,0,48100,6,3,3,4,10,
0,14999,2012,4,162,3,3,2,62933,6,3,2,4,10,
0,10999,2007,4,3465,3,5,2,73638,6,3,3,8,10,
0,24850,2014,3,589,3,5,2,70431,6,3,3,4,10,
0,9295,2007,11,1232,4,7,2,99164,6,3,2,4,10,
0,10295,2007,11,1232,4,7,2,99164,6,3,2,4,10,
0,4695,2005,12,2817,4,6,2,99164,6,3,2,4,10,
0,1500,2007,11,3084,4,3,2,135101,6,3,1,4,8,
0,9999,2008,16,1796,3,5,2,82613,6,1,3,4,10,
0,6995,2007,36,2584,4,5,2,163285,6,3,3,3,10,
0,6450,2003,4,158,4,5,2,161500,6,3,3,4,9,
0,1500,2001,11,1683,3,5,2,120500,6,2,1,2,5,
0,8800,2017,28,2777,3,3,2,4000,4,3,1,4,9,
0,18999,2007,18,3430,4,5,2,99514,6,3,3,8,0,
0,9500,2015,9,1856,4,5,2,116748,6,3,1,5,9,
0,22999,2013,14,2618,4,5,2,63516,6,3,3,10,0,
0,6550,2011,36,856,4,5,2,99164,6,3,3,4,10,
0,26999,2014,11,1560,4,5,2,55462,6,3,3,10,9,
0,21499,2008,31,1146,4,5,0,190251,6,3,3,10,8,
0,17000,2015,8,183,4,5,2,68896,6,3,2,4,0,
0,23500,2016,4,82,4,3,2,18722,6,3,3,12,10,
0,19500,2010,11,1487,4,6,2,80436,6,3,3,10,10,
0,26999,2015,31,60,4,5,2,64728,6,3,3,10,0,
0,29249,2016,11,1597,4,5,2,51269,6,3,3,10,0,
0,13995,2013,34,3526,4,5,2,94792,6,3,3,3,10,
0,0,2010,12,2817,4,5,2,99164,6,3,3,4,10,
0,5995,2007,37,728,4,3,2,128000,6,3,1,12,1,
0,12999,2011,11,2572,4,5,2,86882,6,2,2,10,5,
0,18000,2010,11,497,4,6,2,88819,6,3,3,8,10,
0,21500,2014,19,2994,4,5,2,27905,6,3,3,3,9,
0,20249,2014,18,1875,4,5,2,72230,6,3,3,8,8,
0,12844,2015,14,1669,3,3,2,19956,6,2,1,2,10,
0,14487,2018,19,3014,3,3,2,12347,6,3,1,2,10,
0,10857,2017,19,2628,3,3,2,9877,6,2,1,4,10,
0,3999,1999,24,765,4,5,2,99164,6,3,3,4,10,
0,23500,2016,4,82,4,3,2,18722,6,3,3,12,10,
0,24500,2012,11,1487,4,6,2,77535,6,3,3,10,10,
0,19850,2013,7,2875,4,5,2,57641,6,3,3,4,10,
0,8999,2008,4,3467,4,5,2,99164,6,3,3,4,10,
0,5999,2003,24,751,4,5,2,99164,6,3,3,4,10,
0,11499,2015,7,1116,4,5,2,71091,6,3,1,4,10,
0,8999,2009,24,743,4,5,2,99164,6,3,3,4,10,
0,29500,2014,24,1236,4,6,2,29733,6,3,2,13,10,
0,18999,2010,11,1487,4,6,2,84911,6,3,3,10,10,
0,27999,2018,18,1875,4,5,2,26389,6,3,3,8,9,
0,10995,2008,6,1374,4,5,2,192624,6,3,3,8,10,
0,6495,2005,4,324,4,5,2,147537,6,3,3,3,0,
0,10495,2005,36,3310,4,5,2,181806,6,3,3,7,10,
0,20850,2012,11,1489,4,5,2,60328,6,3,3,4,10,
0,34500,2016,9,909,4,5,2,10325,6,3,3,4,10,
0,7599,2013,8,91,4,5,2,97612,6,3,1,4,9,
0,2995,2007,11,1767,4,5,2,125000,6,3,3,4,0,
0,6800,2008,28,663,4,3,2,44000,6,3,3,4,0,
0,21499,2019,18,1031,4,5,2,26436,6,3,3,8,0,
0,19995,2015,7,2890,3,6,2,99186,6,3,3,7,10,
0,7995,2014,28,2777,4,5,2,75875,6,3,1,4,1,
0,21249,2016,9,905,4,5,2,36069,6,3,2,12,5,
0,8995,2008,9,2337,4,5,2,84051,6,3,3,8,1,
0,9450,2014,37,2419,4,5,0,84587,6,3,3,4,9,
0,19995,2008,11,1540,3,6,0,104723,6,3,3,7,10,
0,6500,2001,18,3402,4,5,2,99164,6,2,3,4,10,
0,22499,2015,11,1598,4,5,2,64990,6,3,3,10,5,
0,2000,1999,11,2567,4,3,2,184000,6,2,2,10,10,
0,1000,2002,28,2439,2,5,2,155000,6,2,3,8,10,
0,13249,2017,37,2017,4,5,2,23950,6,3,1,4,5,
0,16249,2018,36,1060,4,5,2,32154,6,3,1,4,1,
0,10997,2013,11,1383,4,5,2,117543,6,3,3,8,0,
0,18495,2006,31,1487,4,5,0,196670,6,3,3,7,10,
0,17995,2007,11,1515,4,5,0,116984,6,3,3,7,9,
0,23995,2014,31,121,4,5,2,96162,6,3,3,7,1,
0,7995,2009,37,1895,4,5,2,118328,6,3,3,2,5,
0,12999,2007,12,2839,4,5,2,170061,6,3,3,10,0,
0,4400,2005,24,749,4,5,2,99164,6,3,3,4,10,
0,32500,2015,4,348,4,6,2,43414,6,3,3,4,10,
0,17249,2012,37,3220,4,5,0,87003,6,3,3,8,5,
0,24500,2012,11,1487,4,6,2,77535,6,3,3,10,10,
0,19499,2019,15,2065,4,5,2,17992,6,3,3,8,0,
0,30749,2017,11,1426,4,5,2,74539,6,3,3,8,0,
0,9999,2014,34,1702,4,5,2,99164,4,2,3,4,10,
0,25500,2014,4,338,4,6,2,83404,6,3,3,4,10,
0,2250,2005,11,3147,4,5,2,155101,6,3,1,4,10,
0,27499,2014,31,60,4,5,2,60290,6,3,3,10,5,
0,12749,2012,8,188,4,5,2,57713,6,3,2,4,8,
0,19441,2017,28,2055,3,3,2,22492,6,1,3,8,10,
0,11967,2012,14,1672,3,3,2,19514,6,2,1,2,10,
0,5888,2013,15,1303,3,3,2,126000,6,3,1,4,10,
0,12749,2016,28,667,4,5,2,64289,6,3,1,4,10,
0,34999,2016,11,1571,4,5,2,64925,6,3,3,10,0,
0,0,2018,18,923,4,5,2,19791,6,3,3,8,10,
0,25000,2016,7,2875,4,6,2,60932,6,3,3,10,10,
0,33000,2018,9,906,4,5,2,11539,6,3,2,4,10,
0,16999,2013,4,176,4,3,2,51935,6,3,2,4,10,
0,19500,2014,11,1487,4,6,2,106012,6,3,3,10,10,
0,5400,2004,7,243,4,5,2,120000,6,3,2,6,10,
0,13991,2016,15,3360,3,3,2,20560,6,2,1,12,10,
0,22500,2006,31,121,4,5,0,189000,6,2,3,4,10,
0,20500,2012,11,1487,4,6,2,130022,6,3,3,10,10,
0,10500,2009,24,2162,4,5,2,99462,6,3,3,8,10,
0,11967,2012,14,1672,3,3,2,19514,6,2,1,2,10,
0,18528,2017,23,1150,3,3,2,19048,6,3,3,8,10,
0,5888,2013,15,1303,3,3,2,126000,6,3,1,4,10,
0,22999,2018,28,2208,4,5,2,23877,6,3,1,4,10,
0,21500,2014,11,1487,4,6,2,85816,6,3,3,10,10,
0,2500,2002,5,2082,3,5,2,120000,6,3,3,4,1,
0,25000,2011,11,110,4,5,0,99164,6,3,3,1,8,
0,13000,2013,0,2599,4,5,2,110000,6,3,1,8,0,
0,15999,2012,8,185,3,6,2,17952,6,3,2,4,8,
0,22999,2013,12,2832,3,6,4,84530,6,3,3,7,9,
0,12500,2014,11,1289,3,5,2,71920,6,3,1,8,0,
0,16998,2017,9,1862,3,5,4,20189,6,3,1,5,9,
0,29441,2014,36,3312,3,6,4,59301,6,3,3,4,2,
0,28773,2015,11,1492,3,5,2,51089,6,3,3,4,0,
0,21221,2011,18,3415,3,5,2,46574,6,3,3,8,0,
0,26998,2011,31,135,3,6,2,94500,6,3,3,7,9,
0,22441,2014,12,2832,3,6,4,87235,6,3,3,7,8,
0,19443,2018,34,1707,3,3,2,24979,6,1,3,4,5,
0,13500,2014,19,3031,4,5,2,51581,6,3,3,3,9,
0,13500,2014,6,1129,4,5,2,101943,6,3,2,12,0,
0,16000,2016,8,183,4,5,2,64063,6,3,2,4,9,
0,8500,2014,15,1302,4,5,2,110772,6,2,3,4,9,
0,17000,2016,9,906,4,5,2,54711,6,3,2,4,0,
0,30500,2017,14,2617,4,5,2,23419,6,3,3,7,9,
0,3995,2008,37,2003,4,3,2,135000,6,3,3,4,10,
0,6500,2014,7,3016,4,5,2,76882,6,2,3,2,10,
0,3295,2009,9,825,4,5,2,190000,6,2,3,4,10,
0,17000,2016,18,923,4,5,2,60331,6,3,3,8,10,
0,10000,2016,18,2454,4,5,2,41729,6,2,1,8,9,
0,17500,2003,31,1487,4,5,0,134583,6,3,3,7,1,
0,15500,2016,36,848,4,5,2,24780,6,3,1,4,9,
0,18000,2019,15,3300,4,5,2,27012,6,3,3,3,10,
0,7000,2009,28,2207,4,5,2,158904,6,3,1,4,10,
0,22500,2011,21,2663,4,5,2,52999,6,3,3,3,10,
0,18000,2012,28,264,4,5,2,19366,6,2,1,12,8,
0,15000,2016,28,2549,4,5,2,35811,6,3,1,6,0,
0,14500,2017,7,2181,4,5,2,29863,6,3,3,4,0,
0,6500,2014,7,3016,4,5,2,76882,6,2,3,2,10,
0,10500,2009,24,2162,4,5,2,99462,6,3,3,8,10,
0,6995,2012,11,1691,4,3,2,46600,6,3,1,4,5,
0,16500,2006,11,420,4,6,2,130901,6,3,3,10,10,
0,9999,2014,11,1683,4,1,2,36412,6,3,1,4,3,
0,32249,2016,11,1487,4,5,2,49365,6,3,3,10,3,
0,31249,2016,7,2875,4,6,2,37626,6,3,3,10,0,
0,21999,2019,27,2401,4,1,2,26293,6,3,3,8,0,
0,18499,2018,15,2746,4,1,2,46550,6,3,3,8,10,
0,24999,2015,18,1865,4,5,2,64924,6,3,3,8,0,
0,13999,2016,8,84,4,1,2,48013,6,3,1,4,9,
0,30999,2015,3,2697,4,5,2,32942,6,3,3,4,3,
0,27999,2017,18,1865,4,5,2,38420,6,3,3,8,3,
0,16999,2018,9,1856,4,5,2,34269,6,3,1,5,0,
0,16999,2018,28,2777,4,3,2,5484,6,3,1,4,10,
0,26999,2015,11,1487,4,5,2,31981,6,3,3,10,4,
0,27999,2015,11,1487,4,5,2,48652,6,3,3,10,9,
0,23999,2019,8,183,4,5,2,38266,6,3,3,4,0,
0,13999,2018,15,1302,4,3,2,38567,6,3,1,4,9,
0,21999,2016,14,1072,4,1,2,24112,6,3,3,8,3,
0,13999,2017,7,2181,4,3,2,6426,6,3,1,4,10,
0,13999,2017,7,2181,4,3,2,6426,6,3,1,4,10,
0,32999,2017,9,893,4,6,2,62782,6,3,2,12,0,
0,25999,2018,28,1749,4,5,2,28726,6,3,3,10,0,
0,22999,2015,28,2288,4,5,2,66012,6,3,3,8,10,
0,22999,2019,36,2584,4,3,2,26775,6,3,3,8,0,
0,34500,2016,4,3477,4,5,2,42609,6,3,3,13,10,
0,19500,2010,11,1487,4,6,2,80436,6,3,3,10,10,
0,11891,2014,23,2224,4,3,2,55727,6,3,1,6,9,
0,12900,2009,34,2378,4,3,2,133700,6,3,3,3,2,
0,6500,2008,11,2302,3,5,2,111500,6,3,2,12,8,
0,24000,2014,11,1487,4,5,2,71410,6,3,3,7,1,
0,31500,2016,36,283,4,5,2,53000,6,3,3,8,10,
0,0,2005,28,1749,4,5,2,144766,6,3,3,1,8,
0,16999,2016,11,1284,4,3,2,72886,6,3,3,8,10,
0,18999,2015,28,2300,3,5,2,58522,6,1,3,8,5,
0,14999,2013,22,2268,3,5,2,67581,6,3,3,4,0,
0,12995,2007,36,290,4,5,2,127408,6,3,3,4,10,
0,18999,2010,11,1487,4,6,2,84911,6,3,3,10,10,
0,18000,2012,28,264,4,5,2,19366,6,2,1,12,8,
0,13200,2013,34,783,4,3,2,50454,5,2,2,12,1,
0,19441,2017,28,2055,3,3,2,22492,6,1,3,8,10,
0,0,2005,28,2777,4,5,2,99164,6,3,3,4,10,
0,25999,2016,4,175,4,3,2,29865,6,3,3,4,10,
0,24500,2012,11,1487,4,6,2,77535,6,3,3,10,10,
0,4700,2008,9,919,3,5,2,103800,6,3,2,4,8,
0,8850,2012,34,2091,3,3,2,62500,4,3,3,4,2,
0,9900,2013,28,2052,3,3,2,61700,4,3,3,8,0,
0,3500,2000,11,1556,3,6,2,200000,6,3,3,10,10,
0,3000,2009,6,1129,3,5,2,149475,4,3,2,4,9,
0,8900,2001,36,3094,4,3,2,173000,6,2,3,10,8,
0,18999,2010,11,1487,4,6,2,84911,6,3,3,10,10,
0,24500,2012,11,1487,4,6,2,77535,6,3,3,10,10,
0,8500,2012,26,1069,3,5,2,127000,6,2,1,2,8,
0,3800,2003,14,1315,4,5,2,99164,6,3,3,4,10,
0,3800,2004,9,1172,4,5,2,99164,6,3,2,7,9,
0,2395,1998,38,2722,4,5,2,110000,6,3,3,4,10,
0,28500,2018,4,178,4,3,2,11756,6,3,3,4,10,
0,19500,2014,11,1487,4,6,2,106012,6,3,3,10,10,
0,4500,1996,18,1865,4,6,2,138000,6,3,3,8,9,
0,5995,2002,7,2923,4,6,2,190000,6,3,2,7,10,
0,12844,2015,14,1669,3,3,2,19956,6,2,1,2,10,
0,14487,2018,19,3014,3,3,2,12347,6,3,1,2,10,
0,10857,2017,19,2628,3,3,2,9877,6,2,1,4,10,
0,18528,2017,23,1150,3,3,2,19048,6,3,3,8,10,
0,6500,2004,11,1747,3,4,0,216000,6,3,2,10,10,
0,9200,1999,18,3402,3,6,2,144000,6,2,3,8,8,
0,34999,2019,12,596,4,5,2,25570,6,3,3,8,0,
0,8250,2016,15,1302,3,3,2,83000,6,3,1,4,10,
0,25500,2017,31,13,4,5,2,42375,6,3,3,7,0,
0,11500,2011,4,177,4,5,2,63778,6,3,3,4,10,
0,10500,2014,36,848,4,5,2,96500,6,3,3,4,10,
0,7000,2009,28,2207,4,5,2,158904,6,3,1,4,10,
0,20500,2012,11,1487,4,6,2,130022,6,3,3,10,10,
0,9500,2016,37,1849,4,3,2,87562,6,3,1,3,1,
0,16999,2013,4,175,4,3,2,51935,6,3,2,4,10,
0,13900,2006,11,1625,4,5,0,194600,6,3,3,4,10,
0,21500,2014,11,1487,4,6,2,85816,6,3,3,10,10,
0,15000,2016,28,2549,4,5,2,35812,6,3,1,6,0,
0,12844,2015,14,1669,3,3,2,19956,6,2,1,2,10,
0,14487,2018,19,3014,3,3,2,12347,6,3,1,2,10,
0,10857,2017,19,2628,3,3,2,9877,6,2,1,4,10,
0,6500,1997,17,3509,4,6,2,143492,6,3,2,13,10,
0,26500,2015,12,2818,4,6,2,55555,6,3,3,10,10,
0,16995,2010,16,1783,3,5,2,55467,6,3,3,8,10,
0,12500,2013,11,1292,3,5,2,93827,6,3,1,8,10,
0,15995,2011,16,1783,3,5,2,68428,6,3,3,8,10,
0,4200,2002,34,1972,3,5,2,173000,6,2,3,4,10,
0,0,2000,11,437,4,5,0,99164,6,2,3,4,10,
0,34000,2017,12,2818,5,6,2,99164,6,3,3,10,0,
0,1900,1996,11,1412,4,3,2,99164,6,3,1,4,10,
0,4000,1999,7,3135,4,6,2,204800,6,3,3,4,5,
0,6500,1997,17,3509,4,6,2,143492,6,3,2,13,10,
0,19500,2010,11,1487,4,6,2,80436,6,3,3,10,10,
0,0,2011,23,153,4,5,2,99164,6,3,3,4,10,
0,5995,2007,37,728,4,3,2,128000,6,3,1,12,1,
0,10999,2012,5,1323,4,5,2,106362,6,3,3,8,10,
0,8999,2001,24,2721,4,8,2,69000,6,3,2,4,9,
0,13500,2013,11,1284,4,5,2,85467,6,3,3,12,10,
0,19999,2011,6,1374,4,6,2,99849,6,3,3,8,10,
0,2250,1999,34,2376,3,3,2,124500,6,2,3,3,4,
0,33999,2019,36,3095,4,5,2,13118,6,3,3,10,10,
0,31999,2014,11,1487,4,5,2,48828,6,3,3,10,10,
0,32999,2017,11,1487,4,5,2,39682,6,3,3,10,9,
0,13500,2014,19,3031,4,5,2,51581,6,3,3,3,9,
0,17000,2017,18,1023,4,5,2,34901,6,3,3,8,10,
0,17500,2003,31,1487,4,5,0,134583,6,3,3,7,1,
0,26000,2015,18,1865,4,5,2,35262,6,3,3,8,10,
0,24000,2016,36,1916,4,5,2,45391,6,3,3,3,10,
0,14500,2017,7,2181,4,5,2,29863,6,3,3,4,0,
0,11999,2008,7,2875,4,6,2,173800,6,3,3,10,10,
0,19441,2017,28,2055,3,3,2,22492,6,1,3,8,10,
0,11967,2012,14,1672,3,3,2,19514,6,2,1,2,10,
0,19999,2017,3,559,4,1,2,67655,6,3,1,4,3,
0,21999,2019,28,2635,4,1,2,15997,6,3,3,8,3,
0,34999,2016,11,1487,4,5,2,64925,6,3,3,10,0,
0,12999,2014,37,2021,4,1,2,61659,6,3,1,4,8,
0,29999,2014,11,1487,4,6,2,61872,6,3,3,10,0,
0,17999,2018,7,1348,4,3,2,33424,6,3,1,8,3,
0,34999,2016,31,13,4,5,0,49113,6,3,3,10,3,
0,17999,2013,11,1284,4,5,2,52367,6,3,3,8,3,
0,29999,2017,31,13,4,6,2,16945,6,3,3,10,3,
0,13999,2014,11,1767,4,1,2,47054,6,3,1,4,9,
0,33999,2018,7,3273,4,5,2,30985,6,3,3,8,7,
0,21999,2017,15,3300,4,3,2,37640,6,3,3,8,3,
0,24999,2018,31,13,4,5,2,19580,6,3,3,10,3,
0,19999,2016,0,1944,4,1,2,31399,6,3,1,4,0,
0,16999,2018,34,2085,4,3,2,66348,6,3,3,4,3,
0,32999,2016,11,1487,4,5,2,49365,6,3,3,10,3,
0,9999,2014,11,1683,4,1,2,36412,6,3,1,4,3,
0,31999,2016,7,2875,4,6,2,37626,6,3,3,10,0,
0,2500,1997,36,889,4,3,2,163000,6,2,1,13,10,
0,6100,2012,36,3530,4,5,2,99164,4,3,3,4,10,
0,17500,2003,31,1487,4,5,0,134583,6,3,3,7,1,
0,6750,2007,0,3207,4,5,2,130000,6,3,1,4,9,
0,4400,2007,6,1129,4,5,2,96000,6,3,2,4,3,
0,12900,2018,15,1302,5,5,2,99164,6,3,3,4,10,
0,32500,2019,36,277,4,5,2,18339,6,3,3,3,10,
0,6000,1999,18,3402,4,5,2,99164,6,3,3,4,10,
0,31999,2014,11,1559,4,5,2,48828,6,3,3,10,10,
0,33999,2018,7,3278,4,5,2,30985,6,3,3,8,7,
0,19500,2016,18,1865,4,5,2,86637,6,3,3,8,9,
0,15000,2016,28,2549,4,5,2,35812,6,3,1,6,0,
0,7000,2009,28,2207,4,5,2,158904,6,3,1,4,10,
0,17000,2017,18,1023,4,5,2,34901,6,3,3,8,10,
0,32000,2015,7,3062,4,5,2,77358,6,3,3,8,0,
0,29000,2018,28,264,4,5,2,10416,6,3,1,13,0,
0,17000,2016,18,923,4,5,2,60331,6,3,3,8,10,
0,15500,2016,36,848,4,5,2,24780,6,3,1,4,9,
0,11000,2014,15,1302,4,5,2,51277,6,3,3,2,10,
0,10000,2016,18,2454,4,5,2,41729,6,2,1,8,9,
0,18000,2019,15,3300,4,5,2,27012,6,3,3,3,10,
0,27000,2008,31,1487,4,5,0,132922,6,3,3,7,8,
0,20000,2011,21,2663,4,5,2,52999,6,3,3,3,10,
0,14500,2017,7,2181,4,5,2,29863,6,3,3,4,0,
0,21999,2017,15,3304,4,5,2,37640,6,3,3,8,0,
0,26999,2015,11,2130,4,5,2,34400,6,3,3,10,9,
0,13500,1997,7,48,4,6,2,3000,6,3,3,10,8,
0,3250,1999,34,1702,2,3,2,99164,6,2,3,3,0,
0,22500,2011,21,2663,4,5,2,52999,6,3,3,3,10,
0,23999,2013,31,60,4,5,2,74253,6,3,3,10,0,
0,11967,2012,14,1672,3,3,2,19514,6,2,1,2,10,
0,18528,2017,23,1150,3,3,2,19048,6,3,3,8,10,
0,19441,2017,28,2055,3,3,2,22492,6,1,3,8,10,
0,15249,2011,11,1606,4,5,0,125983,6,3,2,10,9,
0,22500,2017,18,1023,4,5,2,25911,6,3,3,8,8,
0,10000,2016,18,2454,4,5,2,41729,6,2,1,8,9,
0,2000,2000,14,608,3,3,2,99164,6,2,1,4,4,
0,1500,2006,15,1302,3,3,2,172937,6,2,1,4,9,
0,27999,2019,7,2126,4,5,2,13992,6,3,3,10,9,
0,12238,2014,9,1856,4,5,2,75943,6,3,1,5,0,
0,18999,2018,14,980,4,5,2,12228,6,3,1,2,1,
0,6500,2012,34,1957,4,3,2,134366,6,2,3,2,5,
0,19000,2011,7,3062,4,6,2,111000,6,3,3,8,0,
0,13249,2011,11,2572,4,5,2,86882,6,2,2,10,5,
0,14995,2014,14,2359,3,5,2,62476,6,1,1,5,10,
0,17850,2013,11,1296,3,5,2,66309,6,3,3,8,10,
0,14999,2011,21,1368,3,5,2,49209,6,3,1,4,1,
0,8000,2010,37,1895,3,3,2,99950,6,2,1,2,10,
0,11500,2008,36,1926,4,5,2,141222,6,3,3,8,4,
0,14749,2017,11,1697,4,5,2,32847,6,3,1,4,0,
0,6499,2005,4,225,4,5,2,115927,6,3,2,13,1,
0,10749,2018,11,1661,4,5,2,41873,6,3,1,4,5,
0,32499,2017,12,598,4,5,2,23751,6,3,3,8,8,
